	Olin1	Olin2	Olin3	Olin4	Olin5	Olin6	Olin7	Olin8	Olin9	Olin10	Olin11	Olin12	Olin13	Olin14	Olin15	Olin16	Olin17	Olin18	Olin19	Olin20	Olin21	Olin22	Olin23	Olin24	Olin25	Olin26	Olin27	Olin28	Olin29	Olin30	Olin31	Olin32	Olin33	Olin34	Olin35	Olin36	Olin37	Olin38	Olin39	Olin40	Olin41	Olin42	Olin43	Olin44	Olin45	Olin46	Olin47	Olin48	Olin49	Olin50	Olin51	Olin52	Olin53	Olin54	Olin55	Olin56	Olin57	Olin58	Olin59	Olin60	Olin61	Olin62	Olin63	Olin64	Olin65	Olin66	Olin67	Olin68	Olin69	Olin70	Olin71	Olin72	Olin73	Olin74	Olin75	Olin76	Olin77	Olin78	Olin79	Olin80	Olin81	Olin82	Olin83	Olin84	Olin85	Olin86	Olin87	Olin88	
opitutus sp.	0.0022692202959063265861849900	0.006938565937192101136537100	0.0076543629869025344446334400	0.0019012129738773337389254300	0.0013528870609881487093457400	0.0019641541861036091333169700	0	0.0016558073302590510568190300	0	0	0.0107596298687325156014633100	0.00969775335380636819136900	0	0.0021228492883147760924713100	0	0.0008638637168600281619571700	0.0008478887569950822452094300	0.0178772547687577095661190300	0.0165013476100548211437267400	0.0014829974344144384630214600	0.0027183146449201495073054700	0	0	0	0.0013626577276319734009211600	0.0079006623388594077136800	0.0106082505668783896675639500	0	0.0068816809652704500619351300	0.0013233464785750205118704200	0.0015111675280321576449965200	0	0.0007975626485460432917005600	0.0261630283705338892976862100	0.0081378221560346020198074600	0.0107198370584767111539904600	0.0031749055465599898403022500	0.0098272854580743434144903300	0.0028099096145740645342574800	0.0025767218944059367672447100	0.0120837403204205141631506300	0.0282972150824156389275355500	0.0270453946547204615747354400	0.0175317275569537649384928600	0.0206948700600947188283519700	0.0234576589256392212057236700	0.0140957571770896960015035500	0.0108181469497742941159115300	0.0156417415515043444937159300	0.017112035921585806592925200	0.0106839033640940717691208500	0.0175086886867608050495058200	0.0075479926532871508005065500	0	0.0112183082791115099842943700	0.0059293392174966329823729200	0.0021066823965618943288109900	0.0051750459285326157269645800	0.0046370897624650769177264300	0.0045034496424260983913677900	0.0041174290772841437806233800	0.0060182050703377717595727100	0.0041363905855750272312380200	0.0106257222170569405889306500	0.0085400742986463982236645500	0.0100990973931704853878684600	0.0101126294100544817909466700	0.0041418157720344599072233300	0.0094489379393756141809660600	0.0118476933452417840803455900	0.0206937582451693008096432900	0.0081634190910974775035008500	0.025413457403135629667279200	0.0141496085274974059051032900	0.0118534239461741663091824500	0.0122751265019981178139363600	0.0117514183309068830668590400	0.0288736645930125731684909600	0.0060050592624285960922076800	0.0326291874123845893556339700	0.0039025151710277273702901500	0.0009826754321315212798364800	0.003624422810667401216356300	0.0005309010984343726607170400	0.0029655111058390913673971700	0	0.002388145246993922170346400	0	
acidovorax spp.	0.0022692202959063265861849900	0.0013877131874384202273074200	0.0025514543289675114815444800	0.0047530324346933343473135900	0.0054115482439525948373829800	0	0	0.005795325655906678698866600	0.0038570326562098225764978100	0	0.0059775721492958420008129500	0.001616292225634394698561500	0.0010616500164555752550614200	0.0021228492883147760924713100	0.0009865922118410797265166400	0.0025915911505800844858715100	0	0.0008938627384378854783059500	0.0009167415338919345079848200	0	0	0	0	0	0.0013626577276319734009211600	0	0	0	0	0.0013233464785750205118704200	0	0	0	0.0008175946365791840405526900	0.0073240399404311418178267100	0.0032159511175430133461971400	0	0.0049136427290371717072451700	0.0074930923055308387580199500	0.0085890729813531225574823700	0.0030209350801051285407876600	0	0	0	0	0	0.0028191514354179392003007100	0.0029504037135748074861576900	0.0015641741551504344493715900	0.0013689628737268645274340200	0.0006677439602558794855700500	0.0017508688686760805049505800	0	0	0	0	0	0	0	0	0	0	0	0.0026564305542642351472326600	0.0010675092873307997779580700	0	0	0	0.0018897875878751228361932100	0.0009113610265570603138727400	0	0.0006279553146998059618077600	0.0019548813387027407436368600	0	0.0005644487593416269671039300	0.0006819514723332287674409100	0	0	0.0007506324078035745115259600	0.0024169768453618214337506600	0.0058537727565415910554352300	0.005896052592789127679018900	0.0072488456213348024327125900	0.0037163076890406086250192500	0.0029655111058390913673971700	2.4058246280468502690724912900	0.017314053040705935735011400	0.007997376860389792148175400	
vitis vinifera	0.0011346101479531632930924900	0	0.0008504847763225038271814900	0.0019012129738773337389254300	0	0.0029462312791554136999754500	0	0.0016558073302590510568190300	0	0.0027474037035001923182592500	0	0.0008081461128171973492807500	0	0	0	0.0008638637168600281619571700	0.0016957775139901644904188600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007975626485460432917005600	0	0.0016275644312069204039614900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
aeromonas spp.	0	0	0.0008504847763225038271814900	0	0	0	0	0	0.001285677552069940858832600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008137822156034602019807500	0	0	0	0.0009366365381913548447524900	0	0	0	0	0	0	0	0	0	0	0	0.0006677439602558794855700500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009433072351664937270068900	0	0	0	0	0	0.0006042442113404553584376700	0	0	0	0	0	0	0	0	
bacteroides spp.	7.2615049469002450757919578800	2.6241656374460526498383314100	2.6509610477972444293247150900	1.8451271911479523936271341100	1.5625845554413117592943341100	1.4799901792290694819543334200	2.7181740960963179081877608300	1.9546805533708097725748631900	3.0033427616353818462329647700	0.451490008608531604300602600	1.8171819333859359682471367400	3.6059479553903345724907063200	0.7718195619632032104296497600	0.8629382356999564815895895500	0.8504424866070107242573427100	0.5183182301160168971743017800	0.3561132779379345429879599800	6.1631835815292203729195344800	4.3251865569021470086723749100	2.0079785261971496789310554500	2.8705402650356778797145769600	2.7083960276858260607884441800	0.6625828228528566070758844900	0.6479180697150553865446691900	0.4415011037527593818984547500	14.944102813952569690425714020	17.170779573813533475660695110	1.365786662597283686860979700	2.1929623342661834197366610100	4.1301643596326390175475743100	1.63130534651071417777374800	1.2326222185112512002671899100	1.0599607599176915346700483300	6.2709508625623415910391627800	5.5573187503560297193265138400	1.3624912901323899876721873800	1.9028267242382872442878157700	0.8328624425718006043780556700	0.2753711422282583243572331800	0.9636939885078203509495220200	0.7934989477076137633802249600	12.752611597141981276676020470	10.458939543140871832568202940	2.9502001538896085554830477900	3.0023480717952799777132168600	2.4544530455860505121588865400	1.5307992294319409857632852500	2.2059185098494310638172323200	16.407404800450482156683325120	15.413152995290767714379586030	18.535236848782702760453531700	3.2338548004447206926437244500	2.9890050907017117170005954500	0.3263157894736842105263157900	32.070083831358231178738246270	45.741463869147953954445733840	30.704193702424089210977219740	20.870097722117283790893644180	26.915987526228538968943091320	11.454073820546538648604831300	25.616585004323300531148350970	15.651846836680959903708718870	3.8757979786838005156700263400	1.8595013879849646030628644300	2.7488364148768094282420257100	1.3949378274316732941993309300	0.549874224171712447382725100	0.3717279655400927766732935700	25.920326555295184821226094190	24.445436815340028799008439200	27.350681600662200263845417630	3.459405828681231043598937500	9.032203411919563149183511230	8.719932081879068012451655500	39.368607617800456074597548030	27.572661929377105525170828840	26.261155686707187298022497440	7.8833853934255540681243492500	16.373544711419370819915779040	12.462536858896891767776864700	9.391402759078225916603250800	18.49100360641883592268309700	14.459272360876530412531804310	38.366629680556809072037970050	28.665371726817116930102903240	0.3424558980114535670091225600	6.120816268045422522597824400	2.5063779080461608592381698800	
methyloligella halotolerans	0	0.0013877131874384202273074200	0	0	0	0	0	0	0	0	0.0011955144298591684001625900	0.0008081461128171973492807500	0	0	0	0	0	0	0.0027502246016758035239544600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032703785463167361622107800	0	0	0	0	0	0	0	0	0.0020804149734400355057488800	0.000973984864275209163249600	0.0007959565407728738010904600	0.0015638439283759480803815800	0	0	0.000782087077575217224685800	0.0013689628737268645274340200	0.0006677439602558794855700500	0	0.0016773317007304779556681200	0	0	0	0	0	0	0	0	0	0.0013787968618583424104126700	0.0013282152771321175736163300	0	0	0	0	0	0.0009113610265570603138727400	0	0	0.0006516271129009135812122900	0.0018866144703329874540137700	0	0	0	0	0	0.0006042442113404553584376700	0	0	0	0	0	0	0	0	
nitrobacter hamburgensis	0.0011346101479531632930924900	0	0	0	0	0	0	0	0	0	0.0023910288597183368003251800	0.00323258445126878939712300	0	0	0	0	0	0.0026815882153136564349178500	0.0009167415338919345079848200	0	0	0	0	0	0	0	0.0013260313208597987084454900	0	0	0	0	0	0	0	0	0	0	0.0016378809096790572357483900	0	0	0	0	0.0013869433156266903371659200	0	0.0015919130815457476021809200	0	0	0.0009834679045249358287192300	0.000782087077575217224685800	0.0020534443105902967911510200	0.0006677439602558794855700500	0	0	0	0	0	0	0	0	0	0.0020587145386420718903116900	0.0015045512675844429398931800	0	0	0	0	0	0	0	0.0009113610265570603138727400	0	0.0006279553146998059618077600	0.0006516271129009135812122900	0	0	0	0	0	0	0.0006042442113404553584376700	0	0	0	0	0	0	0	0	
stenoxybacter spp.	0	0	0	0	0.0013528870609881487093457400	0.0009820770930518045666584800	0	0	0.001285677552069940858832600	0	0	0	0	0	0	0.0008638637168600281619571700	0	0	0	0	0	0.001671849399806065469622500	0	0	0	0	0	0.0025433643623785543516964200	0	0	0.0007555837640160788224982600	0	0	0	0.0016275644312069204039614900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002388145246993922170346400	0	
thioalkalivibrio spp.	0	0	0	0	0	0.0009820770930518045666584800	0	0	0	0	0.0023910288597183368003251800	0	0	0	0	0	0	0	0.0027502246016758035239544600	0	0	0	0	0	0	0.0039503311694297038568400	0.0013260313208597987084454900	0	0	0	0	0	0	0.0008175946365791840405526900	0.0040689110780173010099037300	0	0	0	0	0	0	0	0.0013869433156266903371659200	0.000973984864275209163249600	0.0015919130815457476021809200	0	0	0	0.0015641741551504344493715900	0	0	0	0.0025159975510957169335021800	0	0	0	0	0	0	0.0018013798569704393565471200	0	0	0	0	0	0.0012623871741463106734835600	0	0	0	0	0	0.0006279553146998059618077600	0	0	0	0	0.0006528565739392712814921700	0.0008749595331215931263179100	0	0.0006042442113404553584376700	0	0	0	0	0	0	0	0	
sphingomonas faeni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008175946365791840405526900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009433072351664937270068900	0	0	0	0	0	0	0	0	0	0	0	0	0.002388145246993922170346400	0	
propionibacterium acnes	0.0011346101479531632930924900	0.0041631395623152606819222600	0.0008504847763225038271814900	0	0	0	0.0036931713262178232448203300	0.0033116146605181021136380600	0.0025713551041398817176652100	0.0018316024690001282121728300	0.0011955144298591684001625900	0.0008081461128171973492807500	0	0	0.0009865922118410797265166400	0.0034554548674401126478286800	0	0	0.0009167415338919345079848200	0	0	0	0.0025003125390673834229278700	0	0.0013626577276319734009211600	0.0013167770564765679522800	0	0	0	0	0.0007555837640160788224982600	0	0.0015951252970920865834011300	0.0049055678194751042433161600	0.010579168802844982625749700	0.0053599185292383555769952300	0	0.0057325831838767003251193600	0.014986184611061677516039900	0.0360741065216831147414259600	0.0040279134401401713877168800	0.0023581012568679699106279600	0.0006934716578133451685829600	0.000973984864275209163249600	0.0015919130815457476021809200	0.0007819219641879740401907900	0.0065780200159751914673683200	0.0059008074271496149723153800	0.0015641741551504344493715900	0	0.0013354879205117589711401100	0.0008754344343380402524752900	0.0008386658503652389778340600	8.715789473684210526315789470	0.0030595386215758663593530100	0.0008470484596423761403389900	0	0.000862507654755435954494100	0.0011592724406162692294316100	0	0	0.0030091025351688858797863500	0	0	0.0042700371493231991118322700	0	0.0050563147050272408954733300	0	0	0.0027340830796711809416182100	0.0012933598903230813006027100	0.0006279553146998059618077600	0.0013032542258018271624245700	0.0018866144703329874540137700	0.0011288975186832539342078500	0	0.0006528565739392712814921700	0	0.0007506324078035745115259600	0.00181273263402136607531300	0.0013008383903425757900967200	0.0009826754321315212798364800	0.0007248845621334802432712600	0	0.0014827555529195456836985900	0.391378169155946933724711500	0.00895554467622720813879900	0	
rhodopseudomonas pangongensis	0.0079422710356721430516474500	0.0083262791246305213638445200	0.0042524238816125191359074700	0.005703638921632001216776300	0.0040586611829644461280372300	0.0029462312791554136999754500	0.0018465856631089116224101600	0	0.0025713551041398817176652100	0.0018316024690001282121728300	0.0251058030270425364034143900	0.0105058994666235655406497500	0.0031849500493667257651842500	0.0063685478649443282774139400	0.0029597766355232391795499200	0.0008638637168600281619571700	0.0008478887569950822452094300	0.0232404311993850224359547300	0.0430868520929209218752864800	0.0029659948688288769260429200	0.0013591573224600747536527400	0.0033436987996121309392449900	0	0.0023222869882260049696941500	0.0013626577276319734009211600	0.0184348787906719513319199900	0.0159123758503175845013459200	0.0050867287247571087033928500	0.0045877873101803000412900900	0.0039700394357250615356112500	0.0015111675280321576449965200	0.0062622635995491170208324600	0.0039878132427302164585028200	0.0196222712779004169732646600	0.0170894265276726642415956600	0.0042879348233906844615961800	0.0052915092442666497338370900	0.013921987732271986503861300	0.0037465461527654193790099800	0.0051534437888118735344894200	0.0080558268802803427754337600	0.0117905062843398495531398100	0.0235780363656537357318206400	0.0340894702496323207137361100	0.0493493055279181756676085500	0.0344045664242708577683947100	0.0028191514354179392003007100	0.0059008074271496149723153800	0.021898438172106082291202300	0.0383309604643522067681524500	0.0267097584102351794228021200	0.0105052132120564830297034900	0.0478039534708186217365415100	0	0.0020396924143839109062353400	0.0059293392174966329823729200	0.0028089098620825257717479800	0.0077625688927989235904468700	0.0034778173218488076882948300	0.0288220777115270297047538400	0.0082348581545682875612467600	0.0045136538027533288196795300	0.0027575937237166848208253500	0.0066410763856605878680816600	0.003202527861992399333874200	0.0025247743482926213469671100	0.0139048654388249124625516700	0.0072481776010603048376408200	0.0018897875878751228361932100	0.0127590543717988443942183300	0.0097001991774231097545202900	0.0069075084616978655798853400	0.0195488133870274074363686100	0.0150929157626638996321101800	0.0050800388340746427039353400	0.0034097573616661438372045400	0.0150157012006032394743198900	0.0122494334637023037684507100	0.0045037944468214470691557600	0.0181273263402136607531299900	0.0045529343661990152653385100	0.0009826754321315212798364800	0.0014497691242669604865425200	0.0021236043937374906428681400	0.0044482666587586370510957600	0	0.019702198287699857905357800	0.0047984261162338752889052400	
pontibacter salisaro	0.0124807116274847962240174300	0.0083262791246305213638445200	0.0042524238816125191359074700	0.0009506064869386668694627200	0.0054115482439525948373829800	0.0108028480235698502332433100	0.0036931713262178232448203300	0.0033116146605181021136380600	0.0064283877603497042941630200	0.0027474037035001923182592500	0.0023910288597183368003251800	0.02586067561015031517698400	0.0031849500493667257651842500	0.0042456985766295521849426300	0.0039463688473643189060665600	0.0069109097348802252956573600	0.0050873325419704934712565700	0.0026815882153136564349178500	0.0009167415338919345079848200	0	0.0095141012572205232755691500	0.0033436987996121309392449900	0.0050006250781347668458557300	0.0069668609646780149090824600	0.0177145504592156542119750400	0.0158013246777188154273599900	0.0132603132085979870844549300	0.0050867287247571087033928500	0.0091755746203606000825801700	0.022496890135775348701797100	0.0090670051681929458699791500	0.1064584811923349893541518800	0.0606147612894992901692427900	0.0147167034584253127299484900	0.0130205154496553632316919300	0.0053599185292383555769952300	0.0105830184885332994676741700	0.0032757618193581144714967800	0.0074930923055308387580199500	0.0094479802794884348132306100	0	0	0.0117890181828268678659103200	0.000973984864275209163249600	0.0015919130815457476021809200	0.0007819219641879740401907900	0.000939717145139313066766900	0.0029504037135748074861576900	0.0031283483103008688987431900	0.0027379257474537290548680300	0.0086806714833264333124106900	0.0008754344343380402524752900	0	0	0.0142778469006873763436473800	0.0008470484596423761403389900	0.0231735063621808376169208700	0.0189751684046195909988701100	0.0243447212529416538180637800	0.0036027597139408787130942300	0.0041174290772841437806233800	0.0045136538027533288196795300	0.005515187447433369641650700	0.0053128611085284702944653300	0.0010675092873307997779580700	0.0012623871741463106734835600	0	0	0.0094489379393756141809660600	0	0.0116402390129077317054243500	0.0188386594409941788542327300	0.0084711524677118765557597300	0.0056598434109989623620413200	0.0090311801494660314736628200	0.0034097573616661438372045400	0.0039171394436356276889530100	0.011374473930580710642132800	0.0345290907589644275301941900	0.0265867452989800357712573100	0.0240655102213376521167892700	0.0137574560498412979177107600	0.0173972294912035258385102200	0.0084944175749499625714725600	0.020758577740873639571780200	0.0028777806555584333362111100	0.005373326805736324883279400	0.0015994753720779584296350800	
rhodoblastus acidophilus	4.4397295089407279658709267500	1.6139104369908827243585295800	1.1541078414696376934852866100	0.9933837788509068785885394900	1.04037014989988635748687700	1.0046648661919960716916277900	0.5742881412268715145695608800	0.6234114598425327228923642400	0.4757006942658781177680637700	0.2884773888675201934172207300	2.4460225234918585467326590600	2.5060610958461289801196056200	1.3801450213922478315798413900	1.4743188307346119962213282700	1.1829240619974545920934500100	0.310127074352750110142623900	0.3815499406477870103442428400	2.2346568460947136957648783500	1.4521185896848242606479529200	2.8710830330263528644095445700	1.7750594631328576282704723100	2.9023305580633296552646537600	0.6050756344543067883485435700	0.4249785188453589094540303300	0.4224238955659117542855585500	2.6546225458567609917964789400	1.1881240634903796427671621600	10.839818912457398646930159210	5.8241959902738909024177639100	6.2091416774739962416960008500	0.9112340194033910599329041600	0.6585813885525821400242140900	0.6803209392097749278205803100	0.7906140135720709672144550700	0.6729978923040615870380768700	8.510478640724660985153025670	3.7358055264522547120889820200	7.1157736121006641607088748600	4.3656629045099049313913735800	6.8394788150514914925232119700	7.6731751034670264936006525200	2.7330393567099771264178083800	1.4784815744580518994188707500	3.4995276173408265235558239400	7.4358260039001870497870816300	3.2997106888732504496051294100	7.1709815345580980124982380300	8.635831669633461511983556420	5.1257987064279736905907103700	4.6346238090022998576278611300	3.6358658635932637989289386900	6.8283885878367139693072687300	5.0496070850491038855388847400	0.2105263157894736842105263200	3.9100903583739572072531462300	3.7981652930364146132800257500	2.3636976489424454369259290500	9.332332824453817027626120180	2.3405710576042475742224180100	4.2755750905193378127645776700	3.238357969283979083460287400	3.9960881667042804483562777400	1.5456312821432018420726074400	1.2618045132755116949355151500	1.4165848242879713053503565500	62.04506722211702329104336300	16.177678898734657245066932970	12.893472498343273691186216040	4.0063496862952604127296091900	3.3610994659424384375626560700	1.7563827310587444062184743500	35.936626749640495582334361090	13.848379403370215427923525040	40.143382699745307046505046690	4.3039217899799056241674380800	2.6746136744909232259032447300	2.9992231006770122671750243200	26.166539797534364035663350570	9.849047822790701165732129320	10.620196258519843379900420550	14.977853226404417647173603390	7.1597731985102640448886137400	19.337020579472718969504106470	5.1279737097776055298658412900	1.6970137303164200349930310500	3.991481769259547037324815100	8.538813330626768720073554870	4.2985900624595132796442766800	
phyllobacterium sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009167415338919345079848200	0	0	0	0	0	0	0	0	0	0	0.0013233464785750205118704200	0	0	0	0	0.0008137822156034602019807500	0	0	0	0	0	0	0	0	0	0	0	0	0.0009834679045249358287192300	0	0.0020534443105902967911510200	0.0006677439602558794855700500	0	0	0	0.0010198462071919554531176700	0	0	0	0	0	0	0	0	0	0	0.0012623871741463106734835600	0.0012640786762568102238683300	0	0	0	0	0	0	0.0009433072351664937270068900	0	0.0013639029446664575348818200	0.0006528565739392712814921700	0	0.0007506324078035745115259600	0	0	0	0	0	0	0	0	0	
acidovorax caeni	0.0045384405918126531723699700	0.0027754263748768404546148400	0.0017009695526450076543629900	0.0076048518955093349557017400	0.0040586611829644461280372300	0.0078566167444144365332678600	0.0009232928315544558112050800	0.0049674219907771531704570900	0.001285677552069940858832600	0.0009158012345000641060864200	0.0023910288597183368003251800	0	0	0.0010614246441573880462356600	0.0009865922118410797265166400	0.0008638637168600281619571700	0	0.0008938627384378854783059500	0	0	0	0	0	0.0046445739764520099393883100	0	0	0	0	0	0.0013233464785750205118704200	0.0007555837640160788224982600	0.0010437105999248528368054100	0.0007975626485460432917005600	0.0008175946365791840405526900	0.0040689110780173010099037300	0.0021439674116953422307980900	0.0021166036977066598935348300	0.0040947022741976430893709700	0.0037465461527654193790099800	0.0025767218944059367672447100	0.0030209350801051285407876600	0.0023581012568679699106279600	0	0.000973984864275209163249600	0.0007959565407728738010904600	0.0007819219641879740401907900	0.000939717145139313066766900	0.0039338716180997433148769200	0.000782087077575217224685800	0.0006844814368634322637170100	0.0006677439602558794855700500	0	0	0	0.0010198462071919554531176700	0	0.00070222746552063144293700	0	0.0023185448812325384588632200	0	0	0	0	0.0013282152771321175736163300	0.0010675092873307997779580700	0	0.0012640786762568102238683300	0.003106361829025844930417500	0	0	0.0012933598903230813006027100	0.0025118212587992238472310300	0.0006516271129009135812122900	0	0.0005644487593416269671039300	0	0	0	0.0015012648156071490230519200	0.0006042442113404553584376700	0.0104067071227406063207737400	0.005896052592789127679018900	0.012323037556269164135611400	0.010618021968687453214340700	0.0088965333175172741021915100	7.508129730351952574174796400	0.0316429245226694687570898100	0.011996065290584688222263100	
propionicimonas paludicola	0.0260960334029227557411273500	0.0846505044337436338657526300	0.0144582411974825650620853900	0.0313700140689760066922696700	0.0148817576708696358028031800	0.0049103854652590228332924100	0.0073863426524356464896406500	0.0107627476466838318693236900	0.0102854204165595268706608400	0.0009158012345000641060864200	0.0298878607464792100040647500	0.0250525294973331178277032500	0.0021233000329111505101228300	0.0084913971532591043698852600	0.0059195532710464783590998300	0.0017277274337200563239143400	0.0033915550279803289808377100	0.0160895292918819386095071200	0.0055004492033516070479089100	0.0014829974344144384630214600	0	0.0083592469990303273481124800	0	0.0046445739764520099393883100	0.0027253154552639468018423100	0.0513543052025861501389199800	0.0092822192460185909591184500	0.0050867287247571087033928500	0	0.0013233464785750205118704200	0.0037779188200803941124913100	0.0010437105999248528368054100	0.0023926879456381298751016900	0.285340528166135230152890200	0.0333650708397418682812105800	0.0053599185292383555769952300	0.0021166036977066598935348300	0.0008189404548395286178741900	0.0084297288437221936027724400	0.016319238664570932859216500	0.0030209350801051285407876600	0.0919659490178508265144905300	0.01733679144533362921457400	0.0048699243213760458162480200	0.0015919130815457476021809200	0.0015638439283759480803815800	0.0037588685805572522670676100	0.0108181469497742941159115300	0.0078208707757521722468579700	0.0061603329317708903734530700	0.0467420772179115639899037100	0.0035017377373521610099011600	0.0041933292518261948891703100	6.6421052631578947368421052600	0.0591510800171334162808248500	0.0025411453789271284210169700	0.0014044549310412628858739900	0.0025875229642663078634822900	0.0057963622030813461471580400	0.0117089690703078558175562500	0.0339687898875941861901428700	0.1068231399984954487324155600	0.0041363905855750272312380200	0.0119539374941890581625469900	0.0096075835859771980016226100	0.0100990973931704853878684600	0.01137670808631129201481500	0.0062127236580516898608349900	0.0113387255272507370171592700	0.0719975210980077647959462700	0.0465609560516309268216974100	0.0232343466438928205868870400	0.0325813556450456790606143500	0.0235826808791623431751721500	0.0090311801494660314736628200	0.0245502530039962356278727200	0.0267671195315101225411789300	0.0236239073942830144105835100	0.0292746639043394059495124600	0.0320249432010441339971963100	0.0045529343661990152653385100	0.0117921051855782553580377900	0.0021746536864004407298137800	0.0079635164765155899107555300	0.0088965333175172741021915100	0	0.01791108935245441627759800	0.0047984261162338752889052400	
phaeospirillum sp.	0.0124807116274847962240174300	0.0027754263748768404546148400	0.0025514543289675114815444800	0.0028518194608160006083881500	0.0040586611829644461280372300	0.0039283083722072182666339300	0.0036931713262178232448203300	0.0033116146605181021136380600	0.0064283877603497042941630200	0.0018316024690001282121728300	0.0322788896061975468043899300	0.01293033780507515758849200	0.0010616500164555752550614200	0.0010614246441573880462356600	0.0009865922118410797265166400	0.0060470460180201971337001900	0.0050873325419704934712565700	0.0384360977528290755671559100	0.0531710089657322014631194900	0.0059319897376577538520858400	0.0027183146449201495073054700	0.001671849399806065469622500	0.0050006250781347668458557300	0	0.0081759463657918404055269400	0.0276523181860079269978799900	0.0251945950963361754604643800	0	0.0137633619305409001238702600	0.0105867718286001640949633400	0.006044670112128630579986100	0.0125245271990982340416649300	0.0055829385398223030419039400	0.0335213800997465456626604500	0.0252272486837072662614031200	0.0042879348233906844615961800	0	0.0065515236387162289429935500	0.0018732730763827096895049900	0.0017178145962706245114964700	0.0040279134401401713877168800	0.0141486075412078194637677700	0.0249649796812804260689865600	0.0155837578284033466119936500	0.0390018704978708162534325600	0.0101649855344436625224802600	0.0018794342902786261335338100	0.0029504037135748074861576900	0.0070387836981769550221721700	0.0157430730478589420654911800	0.0086806714833264333124106900	0.0017508688686760805049505800	0.0268373072116876472906899700	0	0.0030595386215758663593530100	0.0008470484596423761403389900	0.0056178197241650515434959700	0.000862507654755435954494100	0.0023185448812325384588632200	0.0126096589987930754958298100	0	0.0075227563379222146994658800	0.005515187447433369641650700	0.0026564305542642351472326600	0.0064050557239847986677484100	0.0012623871741463106734835600	0.0063203933812840511193416700	0.003106361829025844930417500	0	0.0082022492390135428248546400	0.0038800796709692439018081200	0.0031397765734990298090387900	0.0104260338064146172993965900	0.0141496085274974059051032900	0.0039511413153913887697274800	0.0047736603063326013720863600	0.0097928486090890692223825300	0.0096245548643375243894969900	0.0022518972234107235345778800	0.0114806400154686518103156600	0.0169108990744534852712573300	0.0039307017285260851193459300	0.0043493073728008814596275500	0.0037163076890406086250192500	0.0081551555410575012603422200	0.0057555613111168666724222300	0.012537762546718091394318600	0.0015994753720779584296350800	
pseudomonas spp.	0	0.0013877131874384202273074200	0	0.0009506064869386668694627200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009167415338919345079848200	0	0	0.0050155481994181964088674900	0	0	0	0.0013167770564765679522800	0	0.0025433643623785543516964200	0	0.0052933859143000820474816700	0	0	0	0	0	0	0.0021166036977066598935348300	0.0032757618193581144714967800	0.0018732730763827096895049900	0.0017178145962706245114964700	0	0	0.0013869433156266903371659200	0	0.0015919130815457476021809200	0	0.000939717145139313066766900	0	0.000782087077575217224685800	0.0006844814368634322637170100	0.0026709758410235179422802100	0.0017508688686760805049505800	0.0008386658503652389778340600	0	0.0020396924143839109062353400	0.0016940969192847522806779800	0.00070222746552063144293700	0.0025875229642663078634822900	0.0023185448812325384588632200	0	0.0020587145386420718903116900	0.0015045512675844429398931800	0	0	0	0.0012623871741463106734835600	0	0	0.0037795751757502456723864200	0	0	0.0018838659440994178854232700	0.0026065084516036543248491500	0.0037732289406659749080275400	0.0011288975186832539342078500	0.0027278058893329150697636400	0.0013057131478785425629843400	0.0017499190662431862526358200	0.0015012648156071490230519200	0.0012084884226809107168753300	0.0013008383903425757900967200	0.0019653508642630425596729700	0.0007248845621334802432712600	0.0026545054921718633035851800	0	0	0.001791108935245441627759800	0	
