,opitutus spp.,paludibacter propionicigenes,magnetospirillum sp.,rhodopseudomonas palustris,acetobacter spp.,bacteroides spp.,pleomorphomonas oryzae,afipia sp.,rhodoblastus acidophilus,spirochaeta spp.,citrobacter werkmanii,pontibacter spp.,pontibacter sp.,ruminococcus spp.,eubacterium sp.,desulfovibrio mexicanus,ancalomicrobium spp.,rhodocyclus tenuis,escherichia spp.,rhodoplanes elegans,propionicimonas paludicola,rhodopseudomonas spp.,pleomorphomonas spp.,caulobacter spp.,opitutus terrae,barnesiella viscericola,pontibacter salisaro,phaeospirillum sp.,rhodopseudomonas pangongensis,enterobacter spp.,prolixibacter spp.,cloacibacterium normanense,rhodopseudomonas rhenobacensis,clostridium sp.,pleomorphomonas sp.,citrobacter spp.,bradyrhizobium sp.,acidovorax caeni,fibrobacter spp.,chlorobium spp.,desulfovibrio desulfuricans,bradyrhizobium yuanmingense,bradyrhizobium spp.,rhodopseudomonas sp.,inquilinus spp.,dechloromonas agitata,acidovorax spp.,opitutus sp.,methylocella palustris,beijerinckia spp.,rhodocyclus spp.,bradyrhizobium elkanii,clostridium spp.,ochrobactrum anthropi,nitrospirillum azospirillum amazonense,acinetobacter junii,propionibacterium acnes,brevundimonas sp.,rhizobium petrolearium,escherichia vulneris,brevundimonas spp.,parabacteroides distasonis,nitrobacter hamburgensis,vitis vinifera,methylocystis heyerii,micrococcus luteus,pseudomonas veronii,streptococcus salivarius,stenotrophomonas spp.,zoogloea sp.,bordetella hinzii,cytophaga spp.,rhizobium straminoryzae,methanosaeta sp.,pontibacter korlensis,bacteroides fragilis,sphingobium yanoikuyae,rhodothermus spp.,rhodovibrio sodomensis,rhizobium sp.,enterobacter sp.,gemmatimonas spp.,bacteroides caccae,eubacterium rectale,citrobacter sp.,pseudomonas spp.,hydrogenophaga spp.,atopostipes sp.,rhodovibrio spp.,ochrobactrum intermedium,pseudochrobactrum kiredjianiae,steroidobacter spp.,oligotropha carboxidovorans,salinibacter spp.,pantoea agglomerans,chelatococcus spp.,streptococcus sanguinis,afipia broomeae,prevotella sp.,thioalkalivibrio spp.,methyloligella halotolerans,rhodopseudomonas oryzae,porphyromonas spp.,methylocella silvestris,rhodoplanes spp.,sphingobacterium spp.,nitrobacter spp.,spirosoma spp.,pseudomonas sp.,hartmannibacter stappia sp.,aquabacterium spp.,neisseria perflava,tumebacillus sp.,staphylococcus aureus,phyllobacterium sp.,lactobacillus iners,roseburia spp.,paenibacillus spp.,streptococcus thermophilus,stenoxybacter spp.,elizabethkingia meningoseptica,oribacterium sinus,flexithrix dorotheae,methylococcus capsulatus,flavobacterium sp.,prevotella spp.,methylopila sp.,acinetobacter lwoffii,parabacteroides spp.,enhydrobacter aerosaccus,prevotella pallens,fusobacterium nucleatum,burkholderia ubonensis,aeromonas spp.,methylocystis sp.,corynebacterium tuberculostearicum,sphingomonas faeni,prevotella nanceiensis,lactobacillus helveticus,bacillus thermoamylovorans,bosea spp.,corynebacterium durum
1G7B,0.07537886510363574,0.0025144410465511384,0.12206591913013931,0.10310567448182127,0.008263676520557255,0.02870540265035678,0.5901053346924906,0.02890927624872579,0.017750594631328578,0.00027183146449201494,0.008766564729867482,0.006238532110091743,0.0031532449881073736,0.00014950730547060823,0.0013047910295616717,5.436629289840299e-05,0.0009242269792728508,4.077471967380224e-05,0.00040774719673802244,1.3591573224600747e-05,0.0,0.0002854230377166157,0.00027183146449201494,0.00019028202514441046,0.0,4.077471967380224e-05,9.514101257220523e-05,2.7183146449201494e-05,1.3591573224600747e-05,2.7183146449201494e-05,0.0,0.0,5.436629289840299e-05,0.0,0.00027183146449201494,1.3591573224600747e-05,5.436629289840299e-05,0.0,1.3591573224600747e-05,0.0,0.0,1.3591573224600747e-05,6.795786612300373e-05,2.7183146449201494e-05,0.0,0.0,0.0,2.7183146449201494e-05,0.0,1.3591573224600747e-05,1.3591573224600747e-05,0.0,0.0,0.00014950730547060823,0.0,0.0,0.0,0.0,1.3591573224600747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.154943934760448e-05,0.0,2.7183146449201494e-05,1.3591573224600747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436629289840299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3591573224600747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G7C,0.06712587564576263,0.0026248474411917143,0.06199321217795462,0.07615401334158126,0.009880795144868173,0.027084413087455905,0.6849848695099727,0.020530653871232006,0.029023790814705835,0.0004514068847909317,0.00601875846387909,0.0062361025195191684,0.0022904719709762092,0.0001003126410646515,0.0014545332954374467,1.671877351077525e-05,0.0014210957484158961,0.0,0.000267500376172404,8.359386755387624e-05,8.359386755387624e-05,0.0003678130172370555,0.000401250564258606,0.00011703141457542675,0.0,3.34375470215505e-05,3.34375470215505e-05,1.671877351077525e-05,3.34375470215505e-05,0.0,0.0,0.0,3.34375470215505e-05,0.0,0.0004346881112801565,3.34375470215505e-05,3.34375470215505e-05,0.0,0.0,1.671877351077525e-05,0.0,1.671877351077525e-05,3.34375470215505e-05,1.671877351077525e-05,0.0,0.0,0.0,0.0,6.6875094043101e-05,3.34375470215505e-05,0.0,0.0,0.0,0.00016718773510775249,0.0,0.0,0.0,0.0,3.34375470215505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.015632053232575e-05,0.0,3.34375470215505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.015632053232575e-05,0.0,0.0,0.0,0.0,5.015632053232575e-05,0.0,1.671877351077525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671877351077525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.671877351077525e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.671877351077525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G10A,0.08492293605981993,0.005112162368380894,0.2338369194770843,0.14036827915967243,0.03626837580751818,0.013657866625972837,0.32137952083015414,0.03703138511623175,0.10839818912457398,0.000279770079861641,0.0038659138308154025,0.0038659138308154025,0.003331807314715906,0.00012716821811892772,0.0014242840429319905,0.00012716821811892772,0.002950302660359123,0.000279770079861641,0.00043237194160435425,0.00025433643623785544,5.0867287247571086e-05,0.0003560710107329976,0.0003815046543567831,0.00025433643623785544,0.0,2.5433643623785543e-05,5.0867287247571086e-05,0.0,5.0867287247571086e-05,2.5433643623785543e-05,2.5433643623785543e-05,0.0,2.5433643623785543e-05,0.0,0.0002289027926140699,2.5433643623785543e-05,7.630093087135663e-05,0.0,0.0,0.0,0.0,2.5433643623785543e-05,5.0867287247571086e-05,5.0867287247571086e-05,0.0,0.0,0.0,0.0,7.630093087135663e-05,2.5433643623785543e-05,0.0,0.0,0.0,0.00012716821811892772,0.0,0.0,0.0,0.0,2.5433643623785543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0867287247571086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5433643623785543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5433643623785543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5433643623785543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G10B,0.14462999495343395,0.013969812359499014,0.22874707528558977,0.08056154516676607,0.06663761068036886,0.021929623342661835,0.3392668715878332,0.01699775198421801,0.05824195990273891,0.000504656604119833,0.007569849061797495,0.009657292287929532,0.004908932421892921,9.1755746203606e-05,0.0021333210992338396,4.5877873101803e-05,0.0011240078909941734,0.000183511492407212,0.000321145111712621,0.0001146946827545075,0.0,0.0002523283020599165,0.0004817176675689315,0.000229389365509015,0.0,9.1755746203606e-05,9.1755746203606e-05,0.000137633619305409,4.5877873101803e-05,4.5877873101803e-05,2.29389365509015e-05,0.0,9.1755746203606e-05,0.0,0.0003440840482635225,4.5877873101803e-05,2.29389365509015e-05,0.0,2.29389365509015e-05,0.0,0.0,4.5877873101803e-05,0.0,0.0,0.0,0.0,0.0,6.88168096527045e-05,0.0,0.0,0.0,0.0,0.0,9.1755746203606e-05,0.0,0.0,0.0,0.0,4.5877873101803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29389365509015e-05,0.0,6.88168096527045e-05,2.29389365509015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5877873101803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29389365509015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G10C,0.08552788291030358,0.013299632109678956,0.1664505200751661,0.1038297647089961,0.07901701823571447,0.04130164359632639,0.3967260408120054,0.02257629092448985,0.06209141677473996,0.000449937802715507,0.0050816504777280785,0.010176534420241908,0.005465420956514835,6.616732392875103e-05,0.0014027472672895217,0.00010586771828600164,0.0022629224783632853,7.940078871450123e-05,0.00043670433792975677,0.00021173543657200327,1.3233464785750204e-05,0.0006352063097160098,0.0004896381970727576,0.00018526850700050288,0.0,0.00017203504221475268,0.0002249689013577535,0.00010586771828600164,3.970039435725061e-05,9.263425350025144e-05,0.0,1.3233464785750204e-05,2.646692957150041e-05,0.0,0.0006352063097160098,1.3233464785750204e-05,3.970039435725061e-05,1.3233464785750204e-05,2.646692957150041e-05,2.646692957150041e-05,0.0,9.263425350025144e-05,3.970039435725061e-05,2.646692957150041e-05,1.3233464785750204e-05,0.0,1.3233464785750204e-05,1.3233464785750204e-05,7.940078871450123e-05,5.293385914300082e-05,0.0,0.0,0.0,9.263425350025144e-05,1.3233464785750204e-05,0.0,0.0,0.0,5.293385914300082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.616732392875103e-05,0.0,2.646692957150041e-05,1.3233464785750204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293385914300082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3233464785750204e-05,0.0,0.0,0.0,0.0,1.3233464785750204e-05,0.0,0.0,0.0,0.0,1.3233464785750204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G3A,0.2981465004341627,0.0017795311042740907,0.17072778534138053,0.10896947996955501,0.005156352175637576,0.013625205021279332,0.2599509020936291,0.02669296656411136,0.08510661106525305,0.00019296120407791343,0.0145900110416689,0.0025513759205857446,0.001093446823108176,6.432040135930448e-05,0.005692355520298446,1.0720066893217413e-05,0.0023476946496146134,0.00021440133786434828,0.0004824030101947836,0.00010720066893217414,5.360033446608707e-05,0.00037520234126260947,0.00021440133786434828,0.00019296120407791343,1.0720066893217413e-05,0.0,5.360033446608707e-05,4.288026757286965e-05,4.288026757286965e-05,1.0720066893217413e-05,0.0,0.00012864080271860896,0.00024656153854400053,0.0,6.432040135930448e-05,5.360033446608707e-05,5.360033446608707e-05,2.1440133786434826e-05,0.0,0.0,0.0,0.00010720066893217414,5.360033446608707e-05,4.288026757286965e-05,0.0,1.0720066893217413e-05,3.216020067965224e-05,0.00010720066893217414,3.216020067965224e-05,0.00012864080271860896,0.0,0.0,0.0,9.648060203895672e-05,0.0,1.0720066893217413e-05,5.360033446608707e-05,2.1440133786434826e-05,3.216020067965224e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0720066893217413e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.216020067965224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0720066893217413e-05,1.0720066893217413e-05,0.0,2.1440133786434826e-05,1.0720066893217413e-05,0.0,0.0,1.0720066893217413e-05,0.0,1.0720066893217413e-05,1.0720066893217413e-05,0.0,1.0720066893217413e-05,0.0,0.0,0.0,1.0720066893217413e-05,1.0720066893217413e-05,0.0,0.0,0.0,1.0720066893217413e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0720066893217413e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0720066893217413e-05,0.0,0.0,0.0,1.0720066893217413e-05,0.0,0.0
2G3B,0.2876918192401312,0.0013758069636998623,0.14024764525346597,0.14017356334003597,0.0020848767065297915,0.019028468621018098,0.31120753518890887,0.03330511165202667,0.03735845062969626,0.00016933008783998307,0.0037464281934596255,0.01159911101703884,0.004275584717959573,6.349878293999365e-05,0.0030056090591596995,0.0,0.0022647899248597735,6.349878293999365e-05,0.0004021589586199598,8.466504391999153e-05,2.1166260979997884e-05,0.00026457826224997354,0.00015874695734998412,0.00013758069636998625,0.0,6.349878293999365e-05,0.00010583130489998942,0.0,5.291565244999471e-05,1.0583130489998942e-05,0.0,5.291565244999471e-05,0.0002539951317599746,0.0,8.466504391999153e-05,1.0583130489998942e-05,3.1749391469996824e-05,2.1166260979997884e-05,1.0583130489998942e-05,0.0,0.0,6.349878293999365e-05,5.291565244999471e-05,3.1749391469996824e-05,0.0,1.0583130489998942e-05,0.0,3.1749391469996824e-05,1.0583130489998942e-05,1.0583130489998942e-05,0.0,0.0,0.0,0.00010583130489998942,3.1749391469996824e-05,1.0583130489998942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583130489998942e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1166260979997884e-05,0.0,2.1166260979997884e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0583130489998942e-05,0.0,2.1166260979997884e-05,0.0,2.1166260979997884e-05,0.0,0.0,0.0,0.0,6.349878293999365e-05,0.0,0.0,0.0,0.0,0.0,2.1166260979997884e-05,0.0,0.0,0.0,0.0,1.0583130489998942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583130489998942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G3C,0.3040013758312314,0.0013348838732924952,0.16821174697808497,0.1271415468273987,0.002620630916893242,0.008328692632751334,0.24454581190421593,0.03493628591083303,0.07115831886526681,0.00016378943230582762,0.0048072198381760405,0.00290726242342844,0.0012202312706784159,3.2757886461165525e-05,0.02271759426081829,3.2757886461165525e-05,0.0014659154191371572,0.0001228420742293707,0.0003767156943034035,0.00022111573361286729,8.189471615291381e-06,0.000687915615684476,0.0002620630916893242,0.0007288629737609329,0.0,1.6378943230582762e-05,3.2757886461165525e-05,6.551577292233105e-05,0.0001392210174599535,1.6378943230582762e-05,0.0,8.189471615291381e-05,0.000171978903921119,8.189471615291381e-06,0.00010646313099878796,1.6378943230582762e-05,8.189471615291381e-05,4.0947358076456906e-05,0.0,0.0,0.0,4.0947358076456906e-05,7.370524453762244e-05,7.370524453762244e-05,0.0,8.189471615291381e-06,4.913682969174829e-05,9.827365938349657e-05,1.6378943230582762e-05,6.551577292233105e-05,0.0,0.0,0.0,0.00023749467684345006,0.00011465260261407934,1.6378943230582762e-05,5.732630130703967e-05,3.2757886461165525e-05,3.2757886461165525e-05,8.189471615291381e-06,8.189471615291381e-06,0.0,1.6378943230582762e-05,0.0,0.0,0.0,0.0,8.189471615291381e-06,0.0,8.189471615291381e-06,0.0,8.189471615291381e-06,1.6378943230582762e-05,0.0,1.6378943230582762e-05,8.189471615291381e-06,0.0,0.0,0.0,1.6378943230582762e-05,0.0,0.0,0.0,0.0,0.0,3.2757886461165525e-05,8.189471615291381e-06,0.0,1.6378943230582762e-05,8.189471615291381e-06,8.189471615291381e-06,0.0,8.189471615291381e-06,0.0,0.0,0.0,8.189471615291381e-06,3.2757886461165525e-05,0.0,0.0,0.0,8.189471615291381e-06,0.0,0.0,0.0,8.189471615291381e-06,0.0,0.0,0.0,0.0,0.0,8.189471615291381e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.189471615291381e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G5A,0.13859804618636226,0.0020356283663351873,0.40771006418560257,0.056715138646745426,0.01279816111657625,0.029502001538896084,0.10196647544097165,0.01252544535457919,0.034995276173408266,0.00017531727556953765,0.002863515500969115,0.002853775652326363,0.001383058507270797,0.0,0.18576813316321064,0.0,0.0009058059237759445,0.0007012691022781506,0.0003603743997818274,5.843909185651255e-05,4.869924321376046e-05,0.0005843909185651255,9.739848642752092e-05,0.0030583124738241567,0.0,1.9479697285504182e-05,9.739848642752091e-06,0.00015583757828403346,0.0003408947024963232,9.739848642752091e-06,9.739848642752091e-06,0.0,0.0001168781837130251,9.739848642752091e-06,0.00020453682149779392,0.0,8.765863778476882e-05,9.739848642752091e-06,9.739848642752091e-06,9.739848642752091e-06,0.0,2.9219545928256275e-05,1.9479697285504182e-05,1.9479697285504182e-05,0.0,0.0,0.0,0.00017531727556953765,2.9219545928256275e-05,1.9479697285504182e-05,0.0,0.0,0.0,0.0007986675887056715,0.0009837247129179613,0.0,9.739848642752091e-06,0.00025323606471155437,1.9479697285504182e-05,0.0001168781837130251,0.00012661803235577718,0.0,0.0,0.0,0.0,0.0,6.817894049926465e-05,1.9479697285504182e-05,0.0,0.0,0.0,0.00017531727556953765,0.0001168781837130251,0.0,0.0,0.0,0.0,2.9219545928256275e-05,4.869924321376046e-05,1.9479697285504182e-05,1.9479697285504182e-05,2.9219545928256275e-05,0.0,9.739848642752091e-06,0.0,0.0,0.0,0.0,1.9479697285504182e-05,2.9219545928256275e-05,0.0,0.0,0.0,0.0,0.0,9.739848642752091e-06,0.0,0.0,0.0,9.739848642752091e-06,9.739848642752091e-06,0.0,0.0,9.739848642752091e-06,0.0,0.0,9.739848642752091e-06,1.9479697285504182e-05,1.9479697285504182e-05,0.0,0.0,9.739848642752091e-06,9.739848642752091e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739848642752091e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G5B,0.14164046643053288,0.000334301747124607,0.21813188999880606,0.05925896446054046,0.004194690969873045,0.0300234807179528,0.0842519998408087,0.01631710908584391,0.07435826003900187,0.00015123174274684603,0.0024117483185418075,0.006232339714251602,0.002801767023520516,7.959565407728738e-06,0.35126358100847693,0.0,0.0007561587137342301,0.0004775739244637243,0.00013531261193138854,3.1838261630914954e-05,1.5919130815457477e-05,0.0003979782703864369,6.367652326182991e-05,0.002085406136824929,0.0,0.0,1.5919130815457477e-05,0.0003900187049787082,0.0004934930552791817,7.959565407728738e-06,1.5919130815457477e-05,0.0,5.5716957854101164e-05,0.0,0.00013531261193138854,7.959565407728738e-06,0.00011143391570820233,7.959565407728738e-06,0.0,7.959565407728738e-06,0.0,0.0,7.959565407728738e-05,2.3878696223186214e-05,7.959565407728738e-06,0.0,0.0,0.0002069487006009472,1.5919130815457477e-05,5.5716957854101164e-05,0.0,0.0,0.0,0.0006049269709873841,0.0008357543678115175,0.0,1.5919130815457477e-05,0.0003502208779400645,2.3878696223186214e-05,0.00011143391570820233,4.775739244637243e-05,0.0,1.5919130815457477e-05,0.0,0.0,0.0,5.5716957854101164e-05,7.959565407728738e-06,0.0,0.0,0.0,0.00024674652763959087,0.00011939348111593107,0.0,7.959565407728738e-06,0.0,0.0,0.0001034743503004736,7.959565407728738e-05,3.979782703864369e-05,3.1838261630914954e-05,2.3878696223186214e-05,0.0,2.3878696223186214e-05,0.0,1.5919130815457477e-05,0.0,0.0,3.1838261630914954e-05,5.5716957854101164e-05,7.959565407728738e-06,0.0,0.0,0.0,0.0,3.1838261630914954e-05,0.0,7.959565407728738e-06,0.0,1.5919130815457477e-05,7.959565407728738e-06,0.0,0.0,7.959565407728738e-06,0.0,0.0,7.959565407728738e-06,1.5919130815457477e-05,7.959565407728738e-06,0.0,0.0,7.959565407728738e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.5919130815457477e-05,0.0,0.0,7.959565407728738e-06,7.959565407728738e-06,7.959565407728738e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.959565407728738e-06,0.0,0.0,0.0,0.0
2G5C,0.17400109469074987,0.00045351473922902497,0.32457580733442803,0.06538431464539839,0.006443036984908906,0.024544530455860504,0.1604816639299398,0.01563843928375948,0.0329971068887325,9.383063570255688e-05,0.0033075299085151303,0.0037845023066697945,0.0016185784658691062,0.0,0.17821565407772305,0.0,0.0010477754320118852,0.0007975604034717336,0.00029713034639143013,8.601141606067715e-05,1.5638439283759482e-05,0.0005004300570803034,0.00013292673391195558,0.0021893814997263274,0.0,2.345765892563922e-05,7.819219641879741e-06,0.00010164985534443662,0.0003440456642427086,7.819219641879741e-06,1.5638439283759482e-05,7.819219641879741e-06,9.383063570255688e-05,0.0,0.00024239580889827195,7.819219641879741e-06,0.0001172882946281961,7.819219641879741e-06,0.0,7.819219641879741e-06,0.0,1.5638439283759482e-05,0.0,1.5638439283759482e-05,7.819219641879741e-06,0.0,0.0,0.0002345765892563922,2.345765892563922e-05,2.345765892563922e-05,0.0,0.0,0.0,0.0005551645945734616,0.0005317069356478223,0.0,7.819219641879741e-06,0.00017984205176323402,0.00010946907498631637,4.691531785127844e-05,8.601141606067715e-05,0.0,0.0,0.0,0.0,0.0,2.345765892563922e-05,7.819219641879741e-06,0.0,0.0,0.0,0.0001172882946281961,0.0001172882946281961,0.0,7.819219641879741e-06,1.5638439283759482e-05,0.0,3.90960982093987e-05,5.4734537493158185e-05,0.0,2.345765892563922e-05,3.90960982093987e-05,0.0,7.819219641879741e-06,0.0,0.0,0.0,0.0,1.5638439283759482e-05,1.5638439283759482e-05,7.819219641879741e-06,0.0,0.0,0.0,0.0,7.819219641879741e-06,0.0,7.819219641879741e-06,0.0,0.0,1.5638439283759482e-05,1.5638439283759482e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.5638439283759482e-05,0.0,0.0,0.0,7.819219641879741e-06,0.0,0.0,0.0,0.0,0.0,7.819219641879741e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G7A,0.16195459202427598,0.0008759375268842433,0.045916332324441006,0.10894472990622776,0.022696166991232804,0.1640740480045048,0.22204234219437993,0.020240413567646623,0.05125798706427974,7.820870775752172e-05,0.0037931223262398037,0.0201622048598891,0.010088923300720302,7.820870775752172e-06,0.15608893894246184,0.0,0.0022836942665196342,0.002455753423586182,0.00012513393241203474,8.60295785332739e-05,7.820870775752172e-05,0.0007116992405934477,0.0002502678648240695,0.002260231654192378,0.0,0.00018770089861805213,3.1283483103008686e-05,7.038783698176955e-05,0.00021898438172106082,2.3462612327256516e-05,3.1283483103008686e-05,0.0,0.00010949219086053041,7.820870775752172e-06,0.00037540179723610426,1.5641741551504343e-05,0.00018770089861805213,7.820870775752172e-06,1.5641741551504343e-05,7.820870775752172e-06,0.0,5.4746095430265206e-05,3.910435387876086e-05,1.5641741551504343e-05,0.0,7.820870775752172e-06,1.5641741551504343e-05,0.00015641741551504344,7.820870775752172e-05,2.3462612327256516e-05,1.5641741551504343e-05,7.820870775752172e-06,0.0,0.0004848939880966347,0.00023462612327256516,7.820870775752172e-06,1.5641741551504343e-05,0.00013295480318778694,0.00010167132008477825,3.910435387876086e-05,3.910435387876086e-05,0.0,7.820870775752172e-06,0.0,0.0,0.0,1.5641741551504343e-05,7.820870775752172e-06,0.0,0.0,0.0,0.0002033426401695565,0.0001407756739635391,7.820870775752172e-06,3.1283483103008686e-05,7.820870775752172e-06,0.0,1.5641741551504343e-05,7.820870775752172e-05,3.910435387876086e-05,7.820870775752172e-06,4.692522465451303e-05,0.0,1.5641741551504343e-05,0.0,7.820870775752172e-06,0.0,0.0,3.1283483103008686e-05,0.0,7.820870775752172e-06,0.0,7.820870775752172e-06,0.0,0.0,1.5641741551504343e-05,7.820870775752172e-06,0.0,0.0,1.5641741551504343e-05,7.820870775752172e-06,1.5641741551504343e-05,0.0,1.5641741551504343e-05,0.0,0.0,7.820870775752172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
