,opitutus spp.,paludibacter propionicigenes,magnetospirillum sp.,rhodopseudomonas palustris,acetobacter spp.,bacteroides spp.,pleomorphomonas oryzae,afipia sp.,rhodoblastus acidophilus,spirochaeta spp.,citrobacter werkmanii,pontibacter spp.,pontibacter sp.,ruminococcus spp.,eubacterium sp.,desulfovibrio mexicanus,ancalomicrobium spp.,rhodocyclus tenuis,escherichia spp.,rhodoplanes elegans,propionicimonas paludicola,rhodopseudomonas spp.,pleomorphomonas spp.,caulobacter spp.,opitutus terrae,barnesiella viscericola,pontibacter salisaro,phaeospirillum sp.,rhodopseudomonas pangongensis,enterobacter spp.,prolixibacter spp.,cloacibacterium normanense,rhodopseudomonas rhenobacensis,clostridium sp.,pleomorphomonas sp.,citrobacter spp.,bradyrhizobium sp.,acidovorax caeni,fibrobacter spp.,chlorobium spp.,desulfovibrio desulfuricans,bradyrhizobium yuanmingense,bradyrhizobium spp.,rhodopseudomonas sp.,inquilinus spp.,dechloromonas agitata,acidovorax spp.,opitutus sp.,methylocella palustris,beijerinckia spp.,rhodocyclus spp.,bradyrhizobium elkanii,clostridium spp.,ochrobactrum anthropi,nitrospirillum azospirillum amazonense,acinetobacter junii,propionibacterium acnes,brevundimonas sp.,rhizobium petrolearium,escherichia vulneris,brevundimonas spp.,parabacteroides distasonis,nitrobacter hamburgensis,vitis vinifera,methylocystis heyerii,micrococcus luteus,delftia sp.,methylobacillus sp.,rhodobacter capsulatus,pseudomonas veronii,streptococcus salivarius,stenotrophomonas spp.,zoogloea sp.,bordetella hinzii,cytophaga spp.,rhizobium straminoryzae,methanosaeta sp.,pontibacter korlensis,bacteroides fragilis,sphingobium yanoikuyae,rhodothermus spp.,rhodovibrio sodomensis,rhizobium sp.,enterobacter sp.,gemmatimonas spp.,bacteroides caccae,eubacterium rectale,citrobacter sp.,pseudomonas spp.,hydrogenophaga spp.,atopostipes sp.,rhodovibrio spp.,ochrobactrum intermedium,pseudochrobactrum kiredjianiae,steroidobacter spp.,oligotropha carboxidovorans,salinibacter spp.,pantoea agglomerans,chelatococcus spp.,streptococcus sanguinis,afipia broomeae,prevotella sp.,thioalkalivibrio spp.,methyloligella halotolerans,rhodopseudomonas oryzae,porphyromonas spp.,methylocella silvestris,rhodoplanes spp.,sphingobacterium spp.,nitrobacter spp.,spirosoma spp.,pseudomonas sp.,hartmannibacter stappia sp.,aquabacterium spp.,neisseria perflava,tumebacillus sp.,staphylococcus aureus,phyllobacterium sp.,lactobacillus iners,roseburia spp.,paenibacillus spp.,streptococcus thermophilus,stenoxybacter spp.,elizabethkingia meningoseptica,oribacterium sinus,flexithrix dorotheae,methylococcus capsulatus,flavobacterium sp.,prevotella spp.,methylopila sp.,acinetobacter lwoffii,parabacteroides spp.,enhydrobacter aerosaccus,prevotella pallens,fusobacterium nucleatum,burkholderia ubonensis,aeromonas spp.,methylocystis sp.,corynebacterium tuberculostearicum,sphingomonas faeni,prevotella nanceiensis,lactobacillus helveticus,bacillus thermoamylovorans,bosea spp.,corynebacterium durum,rubrivivax gelatinosus,anaerococcus hydrogenalis,globicatella spp.,finegoldia magna,dietzia spp.,granulicatella elegans,actinomyces marimammalium,veillonella dispar
1G5B,0.1115875728402662,0.00265356161039347,0.12371965652298515,0.0462462717459374,0.0026217188710687483,0.008629382356999565,0.6439344888709626,0.023775912029125493,0.01474318830734612,0.00024412766815619925,0.010985745067028966,0.0035982295436935456,0.0014010805302877522,6.368547864944328e-05,0.0015390657340282126,3.184273932472164e-05,0.0018150361415091335,4.2456985766295524e-05,0.0004351841041045291,5.30712322078694e-05,8.491397153259105e-05,0.00013798520374046046,0.0004245698576629552,0.0001698279430651821,1.0614246441573881e-05,6.368547864944328e-05,4.2456985766295524e-05,1.0614246441573881e-05,6.368547864944328e-05,1.0614246441573881e-05,0.0,3.184273932472164e-05,0.0001061424644157388,0.0,0.00020167068238990374,4.2456985766295524e-05,3.184273932472164e-05,1.0614246441573881e-05,0.0,0.0,0.0,0.0,1.0614246441573881e-05,2.1228492883147762e-05,0.0,0.0,2.1228492883147762e-05,2.1228492883147762e-05,1.0614246441573881e-05,2.1228492883147762e-05,0.0,0.0,0.0,0.00011675671085731269,1.0614246441573881e-05,0.0,0.0,0.0,3.184273932472164e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.552821797416492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0614246441573881e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1228492883147762e-05,0.0,3.184273932472164e-05,0.0,0.0,0.0,0.0,1.0614246441573881e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G5C,0.10914669639597865,0.0051697431900472575,0.12410343432748942,0.0391973085764461,0.0037391844828776923,0.008504424866070108,0.6407028482917155,0.023461162797580877,0.011829240619974545,0.0003255754299075563,0.022602827573279135,0.003926637003127498,0.001312167641748636,7.892737694728638e-05,0.0015390838504720844,3.946368847364319e-05,0.0019139888909716946,3.946368847364319e-05,0.0007004804704071666,1.9731844236821596e-05,5.919553271046478e-05,0.00012825698753934035,0.0003551731962627887,0.00017758659813139435,0.0,3.946368847364319e-05,3.946368847364319e-05,9.865922118410798e-06,2.959776635523239e-05,0.0,0.0,0.0,3.946368847364319e-05,0.0,0.00020718436448662674,4.9329610592053984e-05,2.959776635523239e-05,9.865922118410798e-06,0.0,0.0,0.0,1.9731844236821596e-05,9.865922118410798e-06,2.959776635523239e-05,0.0,0.0,9.865922118410798e-06,0.0,2.959776635523239e-05,0.0,0.0,0.0,0.0,0.00011839106542092956,9.865922118410798e-06,0.0,9.865922118410798e-06,0.0,6.906145482887558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.919553271046478e-05,0.0,1.9731844236821596e-05,0.0,0.0,0.0,0.0,9.865922118410798e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9731844236821596e-05,0.0,2.959776635523239e-05,0.0,0.0,0.0,0.0,0.0,1.9731844236821596e-05,0.0,0.0,9.865922118410798e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G7A,0.08579140158087527,0.0029363349201405884,0.16640714211564414,0.097062182082425,0.013777046165710133,0.020079785261971496,0.5459506755053314,0.02310510002817695,0.028710830330263528,0.00029659948688288767,0.00723702747994246,0.0012753777935964172,0.00034108940991532086,5.931989737657754e-05,0.0018834067417063368,2.965994868828877e-05,0.0025507555871928343,7.414987172072192e-05,0.00040040930729189837,8.897984606486631e-05,1.4829974344144385e-05,0.00034108940991532086,0.00040040930729189837,0.00020761964081802137,0.0,2.965994868828877e-05,0.0,5.931989737657754e-05,2.965994868828877e-05,1.4829974344144385e-05,0.0,0.0,1.4829974344144385e-05,0.0,0.000192789666473877,2.965994868828877e-05,2.965994868828877e-05,0.0,0.0,1.4829974344144385e-05,0.0,1.4829974344144385e-05,4.4489923032433154e-05,0.0,0.0,0.0,0.0,1.4829974344144385e-05,8.897984606486631e-05,2.965994868828877e-05,0.0,0.0,0.0,0.00014829974344144383,0.0,0.0,0.0,0.0,2.965994868828877e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4829974344144385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011863979475315508,0.0,4.4489923032433154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4829974344144385e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G7B,0.07537886510363574,0.0025144410465511384,0.12206591913013931,0.10310567448182127,0.008263676520557255,0.02870540265035678,0.5901053346924906,0.02890927624872579,0.017750594631328578,0.00027183146449201494,0.008766564729867482,0.006238532110091743,0.0031532449881073736,0.00014950730547060823,0.0013047910295616717,5.436629289840299e-05,0.0009242269792728508,4.077471967380224e-05,0.00040774719673802244,1.3591573224600747e-05,0.0,0.0002854230377166157,0.00027183146449201494,0.00019028202514441046,0.0,4.077471967380224e-05,9.514101257220523e-05,2.7183146449201494e-05,1.3591573224600747e-05,2.7183146449201494e-05,0.0,0.0,5.436629289840299e-05,0.0,0.00027183146449201494,1.3591573224600747e-05,5.436629289840299e-05,0.0,1.3591573224600747e-05,0.0,0.0,1.3591573224600747e-05,6.795786612300373e-05,2.7183146449201494e-05,0.0,0.0,0.0,2.7183146449201494e-05,0.0,1.3591573224600747e-05,1.3591573224600747e-05,0.0,0.0,0.00014950730547060823,0.0,0.0,0.0,0.0,1.3591573224600747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.154943934760448e-05,0.0,2.7183146449201494e-05,1.3591573224600747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.436629289840299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3591573224600747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G7C,0.06712475340221352,0.0026248035576955228,0.061992175744808906,0.07615274016116629,0.009880629952853846,0.02708396027685826,0.6849734175945431,0.020530310629618485,0.029023305580633298,0.00045139933794763765,0.006018657839301836,0.006235998261276624,0.00229043367773431,0.00010031096398836393,0.0014545089778312769,1.6718493998060653e-05,0.0014210719898351556,0.0,0.00026749590396897045,8.359246999030328e-05,8.359246999030328e-05,0.0003678068679573344,0.0004012438559534557,0.00011702945798642459,0.0,3.3436987996121306e-05,3.3436987996121306e-05,1.6718493998060653e-05,3.3436987996121306e-05,0.0,0.0,0.0,3.3436987996121306e-05,0.0,0.000434680843949577,3.3436987996121306e-05,3.3436987996121306e-05,0.0,0.0,1.6718493998060653e-05,0.0,1.6718493998060653e-05,3.3436987996121306e-05,1.6718493998060653e-05,0.0,0.0,0.0,0.0,6.687397599224261e-05,3.3436987996121306e-05,0.0,0.0,0.0,0.00016718493998060655,0.0,0.0,0.0,0.0,3.3436987996121306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.015548199418196e-05,0.0,3.3436987996121306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.015548199418196e-05,0.0,0.0,0.0,0.0,5.015548199418196e-05,0.0,1.6718493998060653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6718493998060653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6718493998060653e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.6718493998060653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6718493998060653e-05,0.0,0.0,0.0,0.0,0.0
1G10A,0.08492293605981993,0.005112162368380894,0.2338369194770843,0.14036827915967243,0.03626837580751818,0.013657866625972837,0.32137952083015414,0.03703138511623175,0.10839818912457398,0.000279770079861641,0.0038659138308154025,0.0038659138308154025,0.003331807314715906,0.00012716821811892772,0.0014242840429319905,0.00012716821811892772,0.002950302660359123,0.000279770079861641,0.00043237194160435425,0.00025433643623785544,5.0867287247571086e-05,0.0003560710107329976,0.0003815046543567831,0.00025433643623785544,0.0,2.5433643623785543e-05,5.0867287247571086e-05,0.0,5.0867287247571086e-05,2.5433643623785543e-05,2.5433643623785543e-05,0.0,2.5433643623785543e-05,0.0,0.0002289027926140699,2.5433643623785543e-05,7.630093087135663e-05,0.0,0.0,0.0,0.0,2.5433643623785543e-05,5.0867287247571086e-05,5.0867287247571086e-05,0.0,0.0,0.0,0.0,7.630093087135663e-05,2.5433643623785543e-05,0.0,0.0,0.0,0.00012716821811892772,0.0,0.0,0.0,0.0,2.5433643623785543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0867287247571086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5433643623785543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5433643623785543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5433643623785543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G10B,0.14462999495343395,0.013969812359499014,0.22874707528558977,0.08056154516676607,0.06663761068036886,0.021929623342661835,0.3392668715878332,0.01699775198421801,0.05824195990273891,0.000504656604119833,0.007569849061797495,0.009657292287929532,0.004908932421892921,9.1755746203606e-05,0.0021333210992338396,4.5877873101803e-05,0.0011240078909941734,0.000183511492407212,0.000321145111712621,0.0001146946827545075,0.0,0.0002523283020599165,0.0004817176675689315,0.000229389365509015,0.0,9.1755746203606e-05,9.1755746203606e-05,0.000137633619305409,4.5877873101803e-05,4.5877873101803e-05,2.29389365509015e-05,0.0,9.1755746203606e-05,0.0,0.0003440840482635225,4.5877873101803e-05,2.29389365509015e-05,0.0,2.29389365509015e-05,0.0,0.0,4.5877873101803e-05,0.0,0.0,0.0,0.0,0.0,6.88168096527045e-05,0.0,0.0,0.0,0.0,0.0,9.1755746203606e-05,0.0,0.0,0.0,0.0,4.5877873101803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29389365509015e-05,0.0,6.88168096527045e-05,2.29389365509015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5877873101803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29389365509015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1G10C,0.08552788291030358,0.013299632109678956,0.1664505200751661,0.1038297647089961,0.07901701823571447,0.04130164359632639,0.3967260408120054,0.02257629092448985,0.06209141677473996,0.000449937802715507,0.0050816504777280785,0.010176534420241908,0.005465420956514835,6.616732392875103e-05,0.0014027472672895217,0.00010586771828600164,0.0022629224783632853,7.940078871450123e-05,0.00043670433792975677,0.00021173543657200327,1.3233464785750204e-05,0.0006352063097160098,0.0004896381970727576,0.00018526850700050288,0.0,0.00017203504221475268,0.0002249689013577535,0.00010586771828600164,3.970039435725061e-05,9.263425350025144e-05,0.0,1.3233464785750204e-05,2.646692957150041e-05,0.0,0.0006352063097160098,1.3233464785750204e-05,3.970039435725061e-05,1.3233464785750204e-05,2.646692957150041e-05,2.646692957150041e-05,0.0,9.263425350025144e-05,3.970039435725061e-05,2.646692957150041e-05,1.3233464785750204e-05,0.0,1.3233464785750204e-05,1.3233464785750204e-05,7.940078871450123e-05,5.293385914300082e-05,0.0,0.0,0.0,9.263425350025144e-05,1.3233464785750204e-05,0.0,0.0,0.0,5.293385914300082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.616732392875103e-05,0.0,2.646692957150041e-05,1.3233464785750204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293385914300082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3233464785750204e-05,0.0,0.0,0.0,0.0,1.3233464785750204e-05,0.0,0.0,0.0,0.0,1.3233464785750204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G3A,0.2981401082703543,0.001779492951707134,0.1707241249933001,0.10896714369941576,0.005156241625127298,0.0136249129013239,0.25994532883100174,0.02669239427560701,0.08510478640724661,0.0001929570670525808,0.014589698236586804,0.002551321219917457,0.0010934233799646245,6.431902235086026e-05,0.005692233478051134,1.0719837058476712e-05,0.0023476443158063996,0.00021439674116953422,0.000482392667631452,0.00010719837058476711,5.3599185292383555e-05,0.0003751942970466849,0.00021439674116953422,0.0001929570670525808,1.0719837058476712e-05,0.0,5.3599185292383555e-05,4.2879348233906847e-05,4.2879348233906847e-05,1.0719837058476712e-05,0.0,0.00012863804470172053,0.00024655625234496436,0.0,6.431902235086026e-05,5.3599185292383555e-05,5.3599185292383555e-05,2.1439674116953423e-05,0.0,0.0,0.0,0.00010719837058476711,5.3599185292383555e-05,4.2879348233906847e-05,0.0,1.0719837058476712e-05,3.215951117543013e-05,0.00010719837058476711,3.215951117543013e-05,0.00012863804470172053,0.0,0.0,0.0,9.64785335262904e-05,0.0,1.0719837058476712e-05,5.3599185292383555e-05,2.1439674116953423e-05,3.215951117543013e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0719837058476712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.215951117543013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0719837058476712e-05,1.0719837058476712e-05,0.0,2.1439674116953423e-05,1.0719837058476712e-05,0.0,0.0,1.0719837058476712e-05,0.0,1.0719837058476712e-05,1.0719837058476712e-05,0.0,1.0719837058476712e-05,0.0,0.0,0.0,1.0719837058476712e-05,1.0719837058476712e-05,0.0,0.0,0.0,1.0719837058476712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0719837058476712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0719837058476712e-05,0.0,0.0,0.0,1.0719837058476712e-05,0.0,0.0,1.0719837058476712e-05,0.0,1.0719837058476712e-05,0.0,0.0,0.0,0.0,0.0
2G3B,0.2876887745922892,0.0013757924035093288,0.14024616101004328,0.14017207988062355,0.00208485464224106,0.019028267242382872,0.3112042416738102,0.033304759183414294,0.037358055264522544,0.00016932829581653278,0.003746388544940788,0.011598988263432496,0.004275539469367453,6.34981109311998e-05,0.003005577250743457,0.0,0.002264765956546126,6.34981109311998e-05,0.0004021547025642654,8.466414790826639e-05,2.1166036977066598e-05,0.00026457546221333246,0.0001587452773279995,0.0001375792403509329,0.0,6.34981109311998e-05,0.00010583018488533299,0.0,5.2915092442666495e-05,1.0583018488533299e-05,0.0,5.2915092442666495e-05,0.0002539924437247992,0.0,8.466414790826639e-05,1.0583018488533299e-05,3.17490554655999e-05,2.1166036977066598e-05,1.0583018488533299e-05,0.0,0.0,6.34981109311998e-05,5.2915092442666495e-05,3.17490554655999e-05,0.0,1.0583018488533299e-05,0.0,3.17490554655999e-05,1.0583018488533299e-05,1.0583018488533299e-05,0.0,0.0,0.0,0.00010583018488533299,3.17490554655999e-05,1.0583018488533299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583018488533299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1166036977066598e-05,0.0,2.1166036977066598e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0583018488533299e-05,0.0,2.1166036977066598e-05,0.0,2.1166036977066598e-05,0.0,0.0,0.0,0.0,6.34981109311998e-05,0.0,0.0,0.0,0.0,0.0,2.1166036977066598e-05,0.0,0.0,0.0,0.0,1.0583018488533299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583018488533299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0583018488533299e-05,0.0,0.0,0.0,0.0
2G3C,0.3039988862409814,0.0013348729413884316,0.1682103694240392,0.12714050561383683,0.0026206094554864917,0.008328624425718006,0.24454380921963165,0.03493599980345429,0.07115773612100665,0.00016378809096790573,0.004807180469908033,0.0029072386146803265,0.0012202212777108977,3.275761819358114e-05,0.022717408217248523,3.275761819358114e-05,0.0014659034141627561,0.0001228410682259293,0.00037671260922618314,0.00022111392280667273,8.189404548395286e-06,0.000687909982065204,0.00026206094554864914,0.0007288570048071804,0.0,1.637880909679057e-05,3.275761819358114e-05,6.551523638716228e-05,0.00013921987732271987,1.637880909679057e-05,0.0,8.189404548395287e-05,0.000171977495516301,8.189404548395286e-06,0.00010646225912913872,1.637880909679057e-05,8.189404548395287e-05,4.094702274197643e-05,0.0,0.0,0.0,4.094702274197643e-05,7.370464093555758e-05,7.370464093555758e-05,0.0,8.189404548395286e-06,4.913642729037172e-05,9.827285458074343e-05,1.637880909679057e-05,6.551523638716228e-05,0.0,0.0,0.0,0.0002374927319034633,0.000114651663677534,1.637880909679057e-05,5.7325831838767e-05,3.275761819358114e-05,3.275761819358114e-05,8.189404548395286e-06,8.189404548395286e-06,0.0,1.637880909679057e-05,0.0,0.0,0.0,8.189404548395286e-06,0.0,0.0,0.0,8.189404548395286e-06,0.0,8.189404548395286e-06,0.0,8.189404548395286e-06,1.637880909679057e-05,0.0,1.637880909679057e-05,8.189404548395286e-06,0.0,0.0,0.0,1.637880909679057e-05,0.0,0.0,0.0,0.0,0.0,3.275761819358114e-05,8.189404548395286e-06,0.0,1.637880909679057e-05,8.189404548395286e-06,8.189404548395286e-06,0.0,8.189404548395286e-06,0.0,0.0,0.0,8.189404548395286e-06,3.275761819358114e-05,0.0,0.0,0.0,8.189404548395286e-06,0.0,0.0,0.0,8.189404548395286e-06,0.0,0.0,0.0,0.0,0.0,8.189404548395286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.189404548395286e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2G5A,0.13859804618636226,0.0020356283663351873,0.40771006418560257,0.056715138646745426,0.01279816111657625,0.029502001538896084,0.10196647544097165,0.01252544535457919,0.034995276173408266,0.00017531727556953765,0.002863515500969115,0.002853775652326363,0.001383058507270797,0.0,0.18576813316321064,0.0,0.0009058059237759445,0.0007012691022781506,0.0003603743997818274,5.843909185651255e-05,4.869924321376046e-05,0.0005843909185651255,9.739848642752092e-05,0.0030583124738241567,0.0,1.9479697285504182e-05,9.739848642752091e-06,0.00015583757828403346,0.0003408947024963232,9.739848642752091e-06,9.739848642752091e-06,0.0,0.0001168781837130251,9.739848642752091e-06,0.00020453682149779392,0.0,8.765863778476882e-05,9.739848642752091e-06,9.739848642752091e-06,9.739848642752091e-06,0.0,2.9219545928256275e-05,1.9479697285504182e-05,1.9479697285504182e-05,0.0,0.0,0.0,0.00017531727556953765,2.9219545928256275e-05,1.9479697285504182e-05,0.0,0.0,0.0,0.0007986675887056715,0.0009837247129179613,0.0,9.739848642752091e-06,0.00025323606471155437,1.9479697285504182e-05,0.0001168781837130251,0.00012661803235577718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817894049926465e-05,1.9479697285504182e-05,0.0,0.0,0.0,0.00017531727556953765,0.0001168781837130251,0.0,0.0,0.0,0.0,2.9219545928256275e-05,4.869924321376046e-05,1.9479697285504182e-05,1.9479697285504182e-05,2.9219545928256275e-05,0.0,9.739848642752091e-06,0.0,0.0,0.0,0.0,1.9479697285504182e-05,2.9219545928256275e-05,0.0,0.0,0.0,0.0,0.0,9.739848642752091e-06,0.0,0.0,0.0,9.739848642752091e-06,9.739848642752091e-06,0.0,0.0,9.739848642752091e-06,0.0,0.0,9.739848642752091e-06,1.9479697285504182e-05,1.9479697285504182e-05,0.0,0.0,9.739848642752091e-06,9.739848642752091e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.739848642752091e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
